Camera,Date,X_center,Y_center,Width,Height
2,2024-02-08 02:45:00,0.419531,0.558,0.160938,0.312
2,2024-02-08 02:45:00,0.591667,0.678,0.197917,0.39
2,2024-02-08 02:45:00,0.71901,0.582,0.221354,0.234
2,2024-02-23 00:30:00,0.346875,0.667,0.20625,0.552
2,2024-02-23 00:30:00,0.517448,0.5415,0.145313,0.225
4,2024-02-03 13:00:00,0.152344,0.1345,0.103646,0.191
4,2024-02-03 13:00:00,0.845573,0.1145,0.0848958,0.121
4,2024-02-03 13:00:00,0.201302,0.103,0.0432292,0.146
7,2024-01-26 19:30:00,0.920833,0.703,0.158333,0.546
7,2024-01-26 19:30:00,0.570052,0.262,0.249479,0.328
6,2024-02-26 13:15:00,0.28099,0.4765,0.0859375,0.109
6,2024-02-26 13:15:00,0.6875,0.423,0.111458,0.138
6,2024-02-26 13:15:00,0.348698,0.313,0.0348958,0.044
1,2024-02-23 06:30:00,0.170573,0.463,0.134896,0.37
1,2024-02-23 06:30:00,0.715365,0.1905,0.128646,0.353
6,2024-02-17 12:00:00,0.327083,0.385,0.0458333,0.098
6,2024-02-17 12:00:00,0.390365,0.326,0.0453125,0.06
1,2024-02-06 02:15:00,0.596875,0.513,0.280208,0.474
1,2024-02-06 02:15:00,0.136719,0.8035,0.158854,0.359
1,2024-02-06 02:15:00,0.0710937,0.6455,0.136979,0.385
7,2024-02-06 20:30:00,0.894271,0.6485,0.173958,0.701
7,2024-02-06 20:30:00,0.43099,0.205,0.120313,0.394
2,2024-02-26 14:45:00,0.834054,0.502115,0.144553,0.5249
2,2024-02-26 14:45:00,0.924952,0.533845,0.150096,0.373955
2,2024-02-13 17:30:00,0.614583,0.3885,0.160417,0.385
2,2024-02-13 17:30:00,0.780208,0.483,0.117708,0.364
4,2024-01-28 13:15:00,0.0950521,0.1345,0.0463542,0.083
2,2024-01-24 01:00:00,0.673177,0.5035,0.182812,0.373
2,2024-01-24 01:00:00,0.551562,0.665,0.190625,0.302
2,2024-02-08 03:00:00,0.416667,0.5775,0.184375,0.287
2,2024-02-08 03:00:00,0.611719,0.6305,0.171354,0.235
2,2024-02-08 03:00:00,0.589323,0.9035,0.334896,0.193
1,2024-01-26 22:30:00,0.452604,0.486,0.208333,0.386
1,2024-01-26 22:30:00,0.349219,0.656,0.149479,0.304
1,2024-01-26 22:30:00,0.554688,0.81,0.351042,0.364
2,2024-01-30 14:45:00,0.745313,0.4355,0.195833,0.287
2,2024-01-30 14:45:00,0.915365,0.529,0.164062,0.5
2,2024-01-30 14:45:00,0.140104,0.5835,0.126042,0.527
1,2024-02-20 16:30:00,0.251563,0.3555,0.138542,0.397
1,2024-02-20 16:30:00,0.71875,0.1775,0.134375,0.301
1,2024-02-20 16:30:00,0.2875,0.1675,0.132292,0.251
2,2024-02-03 23:30:00,0.319792,0.851,0.378125,0.282
6,2024-02-21 11:00:00,0.29349,0.3335,0.0276042,0.059
6,2024-02-10 14:15:00,0.327344,0.3135,0.0390625,0.039
6,2024-02-10 14:15:00,0.296354,0.3275,0.0489583,0.053
6,2024-02-10 14:15:00,0.233594,0.3445,0.0369792,0.051
6,2024-02-10 14:15:00,0.155208,0.3565,0.0541667,0.069
6,2024-02-10 14:15:00,0.0828125,0.424,0.0354167,0.06
4,2024-02-14 12:45:00,0.154948,0.104,0.0723958,0.092
4,2024-02-14 12:45:00,0.194271,0.06,0.0645833,0.094
4,2024-02-14 12:45:00,0.24974,0.06,0.0505208,0.082
6,2024-02-14 09:30:00,0.39803,0.300137,0.0163829,0.0269429
1,2024-02-06 21:30:00,0.428385,0.823,0.328646,0.34
1,2024-02-06 21:30:00,0.15651,0.813,0.198437,0.34
2,2024-02-04 02:00:00,0.325521,0.614,0.211458,0.318
2,2024-02-04 02:00:00,0.743229,0.595,0.185417,0.266
2,2024-02-04 02:00:00,0.578906,0.8265,0.216146,0.319
7,2024-02-11 14:45:00,0.822396,0.307,0.216667,0.368
7,2024-02-11 14:45:00,0.415104,0.2095,0.125,0.363
7,2024-02-24 03:45:00,0.354687,0.304,0.233333,0.354
6,2024-01-30 13:15:00,0.745052,0.4165,0.104688,0.117
6,2024-01-30 13:15:00,0.31875,0.3965,0.0416667,0.101
6,2024-01-30 13:15:00,0.28125,0.3555,0.0270833,0.043
6,2024-01-30 13:15:00,0.320312,0.3275,0.034375,0.057
7,2024-02-24 17:30:00,0.457031,0.2435,0.185938,0.355
7,2024-02-24 17:30:00,0.914583,0.671,0.170833,0.52
2,2024-02-25 18:30:00,0.214797,0.722539,0.247399,0.52885
2,2024-02-25 18:30:00,0.883039,0.513145,0.212985,0.508178
2,2024-02-25 18:30:00,0.719833,0.394296,0.147037,0.291398
2,2024-02-25 04:45:00,0.494531,0.531,0.161979,0.22
2,2024-02-25 04:45:00,0.296094,0.5,0.234896,0.23
2,2024-01-24 00:30:00,0.116406,0.6495,0.142187,0.393
2,2024-01-24 00:30:00,0.111458,0.3475,0.145833,0.241
2,2024-02-04 02:15:00,0.305208,0.6325,0.196875,0.305
2,2024-02-04 02:15:00,0.568229,0.85,0.260417,0.296
2,2024-02-04 02:15:00,0.742708,0.6075,0.191667,0.257
2,2024-02-14 01:45:00,0.449479,0.6695,0.159375,0.293
2,2024-02-14 01:45:00,0.607031,0.6515,0.158854,0.273
2,2024-02-14 01:45:00,0.440365,0.8625,0.329688,0.275
6,2024-01-30 13:00:00,0.754427,0.4175,0.130729,0.109
6,2024-01-30 13:00:00,0.317448,0.34,0.0463542,0.068
6,2024-01-30 13:00:00,0.352604,0.305,0.0395833,0.046
2,2024-02-14 15:30:00,0.147093,0.54256,0.172504,0.336311
2,2024-02-14 15:30:00,0.190473,0.810292,0.193554,0.347705
4,2024-01-28 13:00:00,0.4,0.125,0.110417,0.168
4,2024-01-28 13:00:00,0.46901,0.077,0.0890625,0.154
4,2024-01-28 13:00:00,0.15026,0.098,0.0744792,0.092
1,2024-02-05 19:30:00,0.151042,0.4795,0.155208,0.495
1,2024-02-05 19:30:00,0.0901042,0.7385,0.147917,0.505
2,2024-02-18 18:30:00,0.945328,0.642136,0.109344,0.468525
6,2024-02-10 14:00:00,0.329167,0.3285,0.046875,0.081
6,2024-02-10 14:00:00,0.225521,0.3605,0.0333333,0.061
6,2024-02-10 14:00:00,0.238802,0.34,0.0369792,0.064
6,2024-02-10 14:00:00,0.0479167,0.4245,0.05,0.061
4,2024-02-25 13:45:00,0.161399,0.0871688,0.0551106,0.100567
7,2024-02-19 17:30:00,0.481596,0.174866,0.178439,0.307534
7,2024-02-19 17:30:00,0.604615,0.231887,0.0969151,0.353411
7,2024-02-19 17:30:00,0.687767,0.209942,0.145828,0.313667
6,2024-02-21 11:15:00,0.21875,0.3875,0.0447917,0.069
6,2024-02-21 11:15:00,0.335938,0.3305,0.046875,0.059
6,2024-02-21 11:15:00,0.392448,0.2995,0.0307292,0.043
6,2024-02-21 11:15:00,0.304427,0.3425,0.0307292,0.047
6,2024-01-27 12:45:00,0.0460938,0.4425,0.0682292,0.063
2,2024-02-22 16:30:00,0.6561,0.363363,0.205147,0.401001
2,2024-02-22 16:30:00,0.776353,0.431712,0.0943575,0.303696
2,2024-02-22 02:45:00,0.343023,0.556763,0.164251,0.293443
2,2024-02-22 02:45:00,0.637606,0.719522,0.240328,0.410173
2,2024-02-22 02:45:00,0.444613,0.62807,0.153322,0.213982
7,2024-02-23 01:45:00,0.632963,0.772658,0.236383,0.423981
7,2024-02-23 15:30:00,0.379948,0.2195,0.139063,0.353
7,2024-02-23 15:30:00,0.904167,0.41,0.13125,0.442
1,2024-02-27 04:45:00,0.664323,0.114,0.163021,0.224
2,2024-01-23 03:00:00,0.457813,0.4545,0.135417,0.419
2,2024-01-23 03:00:00,0.278125,0.2895,0.219792,0.351
4,2024-02-03 13:15:00,0.227604,0.0625,0.0552083,0.101
4,2024-02-03 13:15:00,0.194792,0.095,0.0677083,0.082
4,2024-02-03 13:15:00,0.183594,0.072,0.0828125,0.108
6,2024-02-17 12:15:00,0.682031,0.344,0.0692708,0.094
6,2024-02-17 12:15:00,0.317708,0.3225,0.0270833,0.047
6,2024-02-17 12:15:00,0.336979,0.3255,0.0322917,0.043
1,2024-02-06 02:00:00,0.845573,0.66,0.302604,0.564
1,2024-02-06 02:00:00,0.554688,0.102,0.163542,0.184
2,2024-01-28 23:30:00,0.930208,0.6835,0.127083,0.331
2,2024-01-28 23:30:00,0.366406,0.8985,0.372396,0.191
6,2024-02-26 13:00:00,0.2355,0.384014,0.0578713,0.0764453
6,2024-02-26 13:00:00,0.177101,0.391842,0.0429597,0.0616597
2,2024-02-04 21:30:00,0.213281,0.7925,0.209896,0.397
2,2024-02-04 21:30:00,0.679427,0.53,0.217188,0.184
2,2024-02-04 21:30:00,0.590885,0.8515,0.238021,0.277
4,2024-02-25 12:00:00,0.843549,0.198039,0.115835,0.174501
2,2024-02-18 01:00:00,0.459115,0.7615,0.360938,0.475
2,2024-02-18 01:00:00,0.120573,0.4165,0.180729,0.363
4,2024-01-28 12:45:00,0.123698,0.085,0.0567708,0.066
4,2024-01-28 12:45:00,0.11849,0.127,0.0671875,0.086
4,2024-01-28 12:45:00,0.0666667,0.1855,0.120833,0.155
7,2024-02-12 22:30:00,0.888021,0.599,0.2,0.768
7,2024-02-12 22:30:00,0.871615,0.4025,0.207813,0.417
1,2024-02-24 20:30:00,0.684639,0.162993,0.200037,0.302992
2,2024-02-13 21:30:00,0.660677,0.362,0.205729,0.35
7,2024-02-24 02:15:00,0.295782,0.328554,0.188418,0.38676
7,2024-02-24 02:15:00,0.6507,0.838353,0.260801,0.319019
4,2024-02-18 12:15:00,0.209896,0.0585,0.0802083,0.103
4,2024-02-18 12:15:00,0.140885,0.1025,0.0755208,0.101
6,2024-01-30 12:45:00,0.758333,0.449,0.071875,0.158
6,2024-01-30 12:45:00,0.289583,0.41,0.0395833,0.094
6,2024-01-30 12:45:00,0.228906,0.3795,0.0630208,0.097
6,2024-01-30 12:45:00,0.392969,0.3265,0.0255208,0.047
2,2024-02-25 01:15:00,0.717448,0.785,0.264062,0.4
2,2024-02-25 01:15:00,0.335938,0.5535,0.164583,0.291
2,2024-02-25 01:15:00,0.479948,0.506,0.131771,0.204
2,2024-02-10 12:15:00,0.434635,0.217,0.165104,0.32
2,2024-02-10 12:15:00,0.582812,0.2515,0.177083,0.321
6,2024-02-26 12:45:00,0.622889,0.37191,0.0457056,0.104117
6,2024-02-26 12:45:00,0.257836,0.361895,0.0536064,0.069714
4,2024-02-22 14:15:00,0.16224,0.093,0.0567708,0.106
1,2024-02-06 17:30:00,0.0924479,0.684,0.179688,0.622
1,2024-02-06 17:30:00,0.205469,0.47,0.200521,0.282
2,2024-01-23 16:30:00,0.201042,0.8295,0.292708,0.337
2,2024-01-23 16:30:00,0.807552,0.543,0.167187,0.384
2,2024-01-23 16:30:00,0.723698,0.3695,0.120313,0.373
2,2024-02-25 22:30:00,0.389911,0.620277,0.303482,0.444155
2,2024-02-25 22:30:00,0.608901,0.575911,0.215508,0.337349
7,2024-02-24 21:30:00,0.579167,0.66,0.290625,0.656
7,2024-02-24 21:30:00,0.328906,0.5425,0.293229,0.497
1,2024-02-27 01:00:00,0.650097,0.683042,0.21188,0.345702
1,2024-02-27 01:00:00,0.163731,0.297522,0.164102,0.299213
1,2024-02-27 01:00:00,0.578877,0.0933366,0.12612,0.186526
7,2024-01-22 15:30:00,0.616927,0.242,0.236979,0.308
7,2024-01-22 15:30:00,0.879167,0.7035,0.229167,0.519
1,2024-02-21 00:30:00,0.811198,0.281,0.148438,0.388
1,2024-02-21 00:30:00,0.43125,0.1765,0.20625,0.283
1,2024-02-21 00:30:00,0.670573,0.138,0.133854,0.218
7,2024-02-23 04:00:00,0.472096,0.751428,0.235171,0.448934
2,2024-02-13 02:15:00,0.638962,0.679587,0.205531,0.297283
2,2024-02-13 02:15:00,0.448321,0.650177,0.195934,0.286938
2,2024-02-13 02:15:00,0.215622,0.778504,0.285306,0.428763
1,2024-01-26 18:30:00,0.866406,0.471,0.163021,0.512
1,2024-01-26 18:30:00,0.203125,0.1965,0.101042,0.329
2,2024-02-22 03:00:00,0.636979,0.713,0.24375,0.396
2,2024-02-22 03:00:00,0.344792,0.5515,0.159375,0.283
2,2024-02-22 03:00:00,0.44375,0.633,0.154167,0.224
2,2024-02-03 15:30:00,0.660677,0.396,0.255729,0.34
2,2024-02-03 15:30:00,0.122656,0.6775,0.148438,0.575
6,2024-01-27 13:00:00,0.298177,0.381,0.0317708,0.072
6,2024-01-27 13:00:00,0.323177,0.3805,0.0348958,0.071
6,2024-01-27 13:00:00,0.377865,0.3435,0.0526042,0.059
2,2024-02-03 01:45:00,0.555469,0.885,0.348438,0.224
2,2024-02-03 01:45:00,0.664323,0.52,0.219271,0.18
2,2024-02-03 01:45:00,0.436979,0.5795,0.165625,0.289
6,2024-02-08 12:45:00,0.333333,0.347,0.0322917,0.058
6,2024-02-08 12:45:00,0.310677,0.354,0.0213542,0.054
6,2024-02-08 12:45:00,0.285677,0.391,0.0380208,0.094
6,2024-02-08 12:45:00,0.24349,0.3745,0.0567708,0.087
7,2024-02-15 14:45:00,0.87747,0.402065,0.121837,0.432959
7,2024-02-15 14:45:00,0.178409,0.843475,0.248339,0.310034
7,2024-02-20 17:30:00,0.200781,0.476,0.170313,0.518
6,2024-02-18 11:15:00,0.657292,0.4235,0.123958,0.151
6,2024-02-18 11:15:00,0.3375,0.34,0.065625,0.076
6,2024-02-18 11:15:00,0.989844,0.467,0.0203125,0.132
7,2024-01-26 23:30:00,0.861979,0.5015,0.275,0.471
7,2024-01-26 23:30:00,0.94349,0.7935,0.113021,0.413
1,2024-01-31 06:30:00,0.739323,0.1785,0.104688,0.325
1,2024-01-31 06:30:00,0.49401,0.0935,0.0619792,0.163
2,2024-01-28 00:30:00,0.396094,0.644,0.157812,0.238
2,2024-01-28 00:30:00,0.321615,0.5865,0.242188,0.219
2,2024-01-28 00:30:00,0.513021,0.8265,0.251042,0.293
2,2024-02-21 18:30:00,0.851562,0.5035,0.220833,0.467
2,2024-02-21 18:30:00,0.117188,0.3105,0.19375,0.297
2,2024-02-21 18:30:00,0.707292,0.5455,0.219792,0.255
2,2024-01-28 12:15:00,0.386458,0.2965,0.164583,0.329
2,2024-01-28 12:15:00,0.49401,0.256,0.0526042,0.216
2,2024-01-28 12:15:00,0.58776,0.2625,0.126562,0.323
6,2024-02-04 13:45:00,0.345573,0.3255,0.0244792,0.033
6,2024-02-04 13:45:00,0.615104,0.4035,0.0552083,0.101
6,2024-02-04 13:45:00,0.534115,0.466,0.147396,0.162
6,2024-02-04 13:45:00,0.610156,0.5035,0.134896,0.189
1,2024-02-24 02:45:00,0.41759,0.61161,0.286672,0.339439
1,2024-02-24 02:45:00,0.315337,0.905552,0.252191,0.180084
6,2024-02-25 11:00:00,0.174538,0.397367,0.046278,0.0658272
6,2024-02-25 11:00:00,0.264521,0.347231,0.0502828,0.0608675
6,2024-02-25 11:00:00,0.220647,0.356375,0.0527261,0.0587181
6,2024-02-25 11:00:00,0.343595,0.315088,0.0279346,0.0440522
6,2024-02-25 11:00:00,0.403767,0.304539,0.0188013,0.0327671
2,2024-02-07 23:30:00,0.202865,0.746,0.274479,0.508
4,2024-02-10 12:45:00,0.0885417,0.241,0.084375,0.186
4,2024-02-10 12:45:00,0.153906,0.1895,0.0703125,0.229
7,2024-02-02 20:30:00,0.585677,0.3435,0.247396,0.403
2,2024-02-03 19:30:00,0.16901,0.705,0.225521,0.59
4,2024-01-27 14:00:00,0.388021,0.072,0.05625,0.138
4,2024-01-27 14:00:00,0.4375,0.0635,0.0760417,0.127
2,2024-02-22 14:45:00,0.740885,0.36,0.129688,0.404
2,2024-02-17 17:30:00,0.831771,0.605,0.132292,0.404
2,2024-02-17 17:30:00,0.888802,0.465,0.222396,0.5
7,2024-02-16 18:30:00,0.317476,0.196409,0.105921,0.348885
4,2024-02-07 13:00:00,0.46276,0.0735,0.116146,0.147
4,2024-02-07 13:00:00,0.143229,0.099,0.0333333,0.154
4,2024-02-07 13:00:00,0.169792,0.1005,0.0364583,0.127
2,2024-01-27 03:15:00,0.365104,0.6865,0.346875,0.471
7,2024-01-22 19:30:00,0.809115,0.474,0.205729,0.458
7,2024-01-22 19:30:00,0.405208,0.2445,0.178125,0.403
6,2024-02-22 13:15:00,0.332031,0.3465,0.0348958,0.061
6,2024-02-22 13:15:00,0.305729,0.358,0.0395833,0.052
4,2024-02-26 11:45:00,0.028125,0.183,0.05625,0.112
1,2024-02-27 06:30:00,0.845541,0.463299,0.169592,0.534489
1,2024-02-27 06:30:00,0.532524,0.110031,0.146628,0.220062
1,2024-02-27 06:30:00,0.958266,0.761647,0.0834684,0.455738
1,2024-02-05 15:30:00,0.29375,0.2655,0.221875,0.361
1,2024-02-05 15:30:00,0.615104,0.098,0.158333,0.196
1,2024-02-05 15:30:00,0.48125,0.12,0.09375,0.208
4,2024-02-10 13:00:00,0.191406,0.0605,0.0619792,0.101
4,2024-02-10 13:00:00,0.158073,0.0995,0.0671875,0.093
4,2024-02-21 12:15:00,0.459971,0.040177,0.0732371,0.0803539
1,2024-02-24 03:00:00,0.389323,0.587,0.218229,0.298
2,2024-02-27 00:30:00,0.45026,0.4905,0.124479,0.363
2,2024-02-27 00:30:00,0.392969,0.8385,0.238021,0.293
2,2024-02-27 00:30:00,0.289583,0.509,0.208333,0.244
6,2024-01-28 14:00:00,0.739062,0.566,0.114583,0.164
6,2024-01-28 14:00:00,0.601823,0.486,0.0994792,0.238
6,2024-01-28 14:00:00,0.765625,0.4455,0.182292,0.151
6,2024-01-28 14:00:00,0.69349,0.4015,0.0921875,0.125
6,2024-01-28 14:00:00,0.598958,0.3745,0.053125,0.093
2,2024-02-21 01:00:00,0.198437,0.356,0.153125,0.24
2,2024-02-21 01:00:00,0.249479,0.84,0.233333,0.302
2,2024-02-21 01:00:00,0.0908854,0.3325,0.126562,0.299
1,2024-02-23 22:30:00,0.619792,0.692,0.264583,0.372
6,2024-02-08 13:00:00,0.298438,0.349,0.04375,0.076
6,2024-02-08 13:00:00,0.90026,0.64,0.189062,0.182
4,2024-02-26 14:00:00,0.24375,0.043,0.0489583,0.07
4,2024-02-26 14:00:00,0.2125,0.0575,0.053125,0.071
2,2024-01-23 14:45:00,0.6125,0.3555,0.180208,0.353
1,2024-02-23 01:15:00,0.651824,0.695436,0.228143,0.36167
1,2024-02-06 05:30:00,0.577865,0.496,0.247396,0.366
2,2024-02-10 23:30:00,0.497656,0.387,0.111979,0.224
2,2024-02-10 23:30:00,0.38125,0.3475,0.117708,0.299
2,2024-02-10 23:30:00,0.443229,0.689,0.329167,0.49
6,2024-02-03 14:15:00,0.547396,0.5215,0.153125,0.179
6,2024-02-03 14:15:00,0.630729,0.311,0.0635417,0.068
6,2024-02-03 14:15:00,0.603906,0.3285,0.0401042,0.065
6,2024-02-03 14:15:00,0.640365,0.397,0.0598958,0.112
6,2024-02-03 14:15:00,0.492188,0.478,0.154167,0.18
4,2024-02-07 12:45:00,0.202604,0.496,0.263542,0.442
4,2024-02-07 12:45:00,0.504948,0.38,0.296354,0.564
4,2024-02-07 12:45:00,0.658594,0.468,0.235937,0.462
2,2024-02-26 03:15:00,0.708854,0.8645,0.253125,0.253
2,2024-02-26 03:15:00,0.40599,0.4855,0.146354,0.191
2,2024-02-26 03:15:00,0.295052,0.6095,0.228646,0.259
7,2024-02-27 04:15:00,0.776563,0.4295,0.242708,0.437
7,2024-02-27 04:15:00,0.290104,0.2245,0.117708,0.379
2,2024-02-17 02:00:00,0.667438,0.76122,0.243255,0.404734
2,2024-02-17 02:00:00,0.361797,0.510913,0.204887,0.252192
2,2024-02-17 02:00:00,0.535765,0.587636,0.146778,0.265157
7,2024-02-23 19:30:00,0.936426,0.613064,0.127149,0.680431
2,2024-02-21 22:00:00,0.589583,0.65,0.234375,0.346
2,2024-02-21 22:00:00,0.356771,0.5595,0.16875,0.301
2,2024-02-21 22:00:00,0.476042,0.4795,0.130208,0.195
2,2024-01-27 16:00:00,0.122656,0.6545,0.166146,0.549
7,2024-01-26 15:00:00,0.564583,0.2395,0.123958,0.329
7,2024-01-26 15:00:00,0.923698,0.688,0.152604,0.564
1,2024-02-23 01:30:00,0.64994,0.70758,0.228644,0.386569
2,2024-02-10 23:15:00,0.775,0.4275,0.255208,0.387
2,2024-02-10 23:15:00,0.28724,0.8505,0.350521,0.299
1,2024-02-23 15:45:00,0.535253,0.118086,0.153116,0.233786
1,2024-02-23 15:45:00,0.163309,0.684289,0.282279,0.603321
1,2024-02-06 05:15:00,0.572396,0.4945,0.260417,0.341
7,2024-02-20 21:00:00,0.121128,0.785614,0.242033,0.423135
7,2024-02-20 21:00:00,0.932546,0.628786,0.13448,0.720602
7,2024-02-06 16:00:00,0.563021,0.2295,0.11875,0.303
7,2024-02-06 16:00:00,0.929427,0.581,0.141146,0.838
1,2024-02-05 22:45:00,0.563021,0.548,0.261458,0.322
1,2024-02-05 22:45:00,0.0752604,0.879,0.150521,0.232
2,2024-01-31 00:15:00,0.544792,0.5115,0.308333,0.349
2,2024-01-31 00:15:00,0.247396,0.7455,0.239583,0.491
2,2024-02-13 14:30:00,0.40483,0.196569,0.105991,0.319916
2,2024-02-07 15:00:00,0.821354,0.491,0.155208,0.55
2,2024-02-07 15:00:00,0.932813,0.559,0.134375,0.338
7,2024-02-27 04:30:00,0.384375,0.248,0.133333,0.346
7,2024-02-23 19:15:00,0.429975,0.227097,0.120349,0.365094
7,2024-02-27 18:45:00,0.565429,0.282536,0.226377,0.338328
7,2024-02-27 18:45:00,0.914995,0.6383,0.166648,0.720758
1,2024-02-25 00:00:00,0.766947,0.300025,0.241361,0.381625
1,2024-02-25 00:00:00,0.392611,0.797536,0.249482,0.395044
2,2024-02-26 03:30:00,0.34865,0.539595,0.190711,0.223433
2,2024-02-26 03:30:00,0.714881,0.859792,0.243448,0.263293
2,2024-02-26 03:30:00,0.259864,0.604468,0.166756,0.24257
7,2024-02-16 22:00:00,0.496011,0.764933,0.270311,0.451468
2,2024-02-27 00:15:00,0.305472,0.507911,0.238474,0.248225
2,2024-02-27 00:15:00,0.507524,0.542743,0.144087,0.223885
2,2024-02-27 00:15:00,0.723883,0.801232,0.24207,0.38127
7,2024-01-25 20:45:00,0.732812,0.411,0.303125,0.33
7,2024-01-25 20:45:00,0.422396,0.139,0.178125,0.278
1,2024-02-20 20:00:00,0.458729,0.284658,0.177778,0.277656
1,2024-02-20 20:00:00,0.145434,0.298385,0.175958,0.358165
2,2024-02-17 21:00:00,0.333854,0.4845,0.13125,0.229
2,2024-02-17 21:00:00,0.397135,0.556,0.166146,0.306
4,2024-02-21 12:30:00,0.190104,0.288,0.135417,0.366
4,2024-02-21 12:30:00,0.107292,0.263,0.129167,0.22
4,2024-02-21 12:30:00,0.0898438,0.1565,0.0588542,0.109
7,2024-01-31 18:45:00,0.517969,0.2725,0.154688,0.399
7,2024-01-31 18:45:00,0.726302,0.5715,0.261979,0.635
1,2024-02-05 15:15:00,0.279167,0.2965,0.2125,0.439
1,2024-02-05 15:15:00,0.24974,0.248,0.197396,0.444
7,2024-02-05 19:45:00,0.259375,0.585,0.298958,0.614
7,2024-02-05 19:45:00,0.808594,0.4015,0.191146,0.435
2,2024-02-04 20:45:00,0.672396,0.4735,0.161458,0.441
2,2024-02-04 20:45:00,0.626563,0.304,0.123958,0.324
2,2024-02-10 18:45:00,0.208073,0.796,0.207813,0.408
2,2024-02-14 19:15:00,0.913441,0.514313,0.173053,0.489949
2,2024-02-14 19:15:00,0.789475,0.440843,0.108793,0.348052
2,2024-02-14 19:15:00,0.974082,0.767377,0.0518364,0.453949
1,2024-02-23 22:15:00,0.634635,0.674,0.208854,0.346
7,2024-02-11 17:45:00,0.919531,0.599,0.160938,0.438
7,2024-02-11 17:45:00,0.188802,0.521,0.204687,0.584
7,2024-02-12 19:45:00,0.340625,0.3035,0.217708,0.401
7,2024-02-12 19:45:00,0.932813,0.583,0.134375,0.698
7,2024-02-16 18:15:00,0.948698,0.693,0.102604,0.598
2,2024-02-26 16:00:00,0.70698,0.353916,0.181676,0.393565
2,2024-02-26 16:00:00,0.958618,0.713974,0.0827221,0.342024
2,2024-02-26 16:00:00,0.986345,0.522623,0.0273106,0.237543
2,2024-02-17 17:15:00,0.730158,0.503818,0.163707,0.332252
2,2024-02-17 17:15:00,0.8479,0.533536,0.145947,0.492238
2,2024-02-17 17:15:00,0.0889842,0.548972,0.0969543,0.404312
2,2024-02-13 20:45:00,0.17139,0.75835,0.194235,0.449489
1,2024-02-24 21:45:00,0.398112,0.124269,0.18186,0.237529
1,2024-02-24 21:45:00,0.540704,0.0906954,0.103518,0.176762
1,2024-02-24 21:45:00,0.669136,0.107604,0.087809,0.215208
7,2024-02-27 15:00:00,0.430508,0.209921,0.103351,0.363047
7,2024-01-21 21:00:00,0.361458,0.256,0.221875,0.34
7,2024-01-21 21:00:00,0.398438,0.086,0.188542,0.172
2,2024-02-03 19:15:00,0.771094,0.555,0.136979,0.406
2,2024-02-03 19:15:00,0.320312,0.8465,0.410417,0.289
2,2024-02-03 19:15:00,0.890625,0.5205,0.203125,0.521
2,2024-02-07 18:45:00,0.655469,0.3725,0.228646,0.401
2,2024-02-07 18:45:00,0.869531,0.5195,0.211979,0.453
2,2024-02-07 18:45:00,0.751823,0.415,0.129688,0.254
1,2024-02-05 23:00:00,0.563281,0.5935,0.274479,0.373
1,2024-02-05 23:00:00,0.0643229,0.8915,0.123438,0.205
7,2024-02-02 20:15:00,0.545312,0.232,0.240625,0.358
1,2024-02-27 06:15:00,0.777028,0.274665,0.117805,0.414762
1,2024-02-27 06:15:00,0.627209,0.0904889,0.123893,0.180978
1,2024-02-27 06:15:00,0.506808,0.136894,0.109187,0.233545
6,2024-02-22 13:30:00,0.264323,0.351,0.0369792,0.052
6,2024-02-22 13:30:00,0.302604,0.352,0.0489583,0.062
1,2024-02-23 18:00:00,0.822396,0.3545,0.14375,0.459
1,2024-02-23 18:00:00,0.375521,0.2785,0.148958,0.305
1,2024-02-23 18:00:00,0.501823,0.091,0.116146,0.182
7,2024-01-26 18:45:00,0.877344,0.629,0.166146,0.742
7,2024-01-26 18:45:00,0.420573,0.122,0.173437,0.244
7,2024-01-22 19:15:00,0.603385,0.248,0.231771,0.404
7,2024-01-22 19:15:00,0.791406,0.34,0.120313,0.364
7,2024-01-22 19:15:00,0.817969,0.204,0.165104,0.232
2,2024-01-23 20:15:00,0.804427,0.598,0.203646,0.342
2,2024-01-23 20:15:00,0.906771,0.5245,0.184375,0.531
2,2024-01-27 17:45:00,0.819531,0.4995,0.199479,0.447
2,2024-01-27 17:45:00,0.115625,0.609,0.14375,0.498
2,2024-02-21 23:45:00,0.333854,0.6175,0.155208,0.259
2,2024-02-21 23:45:00,0.448437,0.508,0.160417,0.198
2,2024-01-27 03:30:00,0.407552,0.6655,0.241146,0.245
2,2024-01-27 03:30:00,0.616406,0.843,0.394271,0.286
2,2024-01-28 00:15:00,0.396094,0.644,0.157812,0.238
2,2024-01-28 00:15:00,0.321615,0.5865,0.242188,0.219
2,2024-01-28 00:15:00,0.513021,0.8265,0.251042,0.293
1,2024-01-31 06:15:00,0.766406,0.316,0.253646,0.406
1,2024-01-31 06:15:00,0.49349,0.1195,0.131771,0.219
7,2024-02-11 16:00:00,0.755469,0.3205,0.197396,0.339
7,2024-02-11 16:00:00,0.346354,0.2525,0.195833,0.375
2,2024-02-21 18:15:00,0.843627,0.497717,0.237623,0.459276
6,2024-02-18 11:30:00,0.338281,0.355,0.0567708,0.08
7,2024-02-24 20:45:00,0.508854,0.154,0.1,0.304
7,2024-02-20 17:15:00,0.310677,0.349,0.248438,0.478
